Country_code_ISO_3,Year,Product_market,Indicator,Contract_value,Indicator_availability
BGD,2018,Office supplies,corr_tax_haven,HIGH + MEDIUM,0
BGD,2018,Water supply,corr_singleb,ALL,1
BGD,2018,Water supply,corr_singleb,HIGH,1
BGD,2018,Water supply,corr_singleb,HIGH + MEDIUM,1
BGD,2018,Water supply,corr_nocft,ALL,1
BGD,2018,Water supply,corr_nocft,HIGH,1
BGD,2018,Water supply,corr_nocft,HIGH + MEDIUM,1
BGD,2018,Water supply,corr_nonopenproc,ALL,1
BGD,2018,Water supply,corr_nonopenproc,HIGH,1
BGD,2018,Water supply,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2018,Water supply,corr_contractmod,ALL,1
BGD,2018,Water supply,corr_contractmod,HIGH,1
BGD,2018,Water supply,corr_contractmod,HIGH + MEDIUM,1
BGD,2018,Water supply,corr_tax_haven,ALL,0
BGD,2018,Water supply,corr_tax_haven,HIGH,0
BGD,2018,Water supply,corr_tax_haven,HIGH + MEDIUM,0
BGD,2018,Medical equip.,corr_singleb,ALL,1
BGD,2018,Medical equip.,corr_singleb,HIGH,1
BGD,2018,Medical equip.,corr_singleb,HIGH + MEDIUM,1
BGD,2018,Medical equip.,corr_nocft,ALL,1
BGD,2018,Medical equip.,corr_nocft,HIGH,1
BGD,2018,Medical equip.,corr_nocft,HIGH + MEDIUM,1
BGD,2018,Medical equip.,corr_nonopenproc,ALL,1
BGD,2018,Medical equip.,corr_nonopenproc,HIGH,1
BGD,2018,Medical equip.,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2018,Medical equip.,corr_contractmod,ALL,1
BGD,2018,Medical equip.,corr_contractmod,HIGH,1
BGD,2018,Medical equip.,corr_contractmod,HIGH + MEDIUM,1
BGD,2018,Medical equip.,corr_tax_haven,ALL,0
BGD,2018,Medical equip.,corr_tax_haven,HIGH,0
BGD,2018,Medical equip.,corr_tax_haven,HIGH + MEDIUM,0
BGD,2018,Ind. machinery,corr_singleb,ALL,1
BGD,2018,Ind. machinery,corr_singleb,HIGH,1
BGD,2018,Ind. machinery,corr_singleb,HIGH + MEDIUM,1
BGD,2018,Ind. machinery,corr_nocft,ALL,1
BGD,2018,Ind. machinery,corr_nocft,HIGH,1
BGD,2018,Ind. machinery,corr_nocft,HIGH + MEDIUM,1
BGD,2018,Ind. machinery,corr_nonopenproc,ALL,1
BGD,2018,Ind. machinery,corr_nonopenproc,HIGH,1
BGD,2018,Ind. machinery,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2018,Ind. machinery,corr_contractmod,ALL,1
BGD,2018,Ind. machinery,corr_contractmod,HIGH,1
BGD,2018,Ind. machinery,corr_contractmod,HIGH + MEDIUM,1
BGD,2018,Ind. machinery,corr_tax_haven,ALL,0
BGD,2018,Ind. machinery,corr_tax_haven,HIGH,0
BGD,2018,Ind. machinery,corr_tax_haven,HIGH + MEDIUM,0
BGD,2018,Furniture,corr_singleb,ALL,1
BGD,2018,Furniture,corr_singleb,HIGH,
BGD,2018,Furniture,corr_singleb,HIGH + MEDIUM,1
BGD,2018,Furniture,corr_nocft,ALL,1
BGD,2018,Furniture,corr_nocft,HIGH,
BGD,2018,Furniture,corr_nocft,HIGH + MEDIUM,1
BGD,2018,Furniture,corr_nonopenproc,ALL,1
BGD,2018,Furniture,corr_nonopenproc,HIGH,
BGD,2018,Furniture,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2018,Furniture,corr_contractmod,ALL,1
BGD,2018,Furniture,corr_contractmod,HIGH,
BGD,2018,Furniture,corr_contractmod,HIGH + MEDIUM,1
BGD,2018,Furniture,corr_tax_haven,ALL,0
BGD,2018,Furniture,corr_tax_haven,HIGH,
BGD,2018,Furniture,corr_tax_haven,HIGH + MEDIUM,0
BGD,2018,Utilities,corr_singleb,ALL,1
BGD,2018,Utilities,corr_singleb,HIGH,1
BGD,2018,Utilities,corr_singleb,HIGH + MEDIUM,1
BGD,2018,Utilities,corr_nocft,ALL,1
BGD,2018,Utilities,corr_nocft,HIGH,1
BGD,2018,Utilities,corr_nocft,HIGH + MEDIUM,1
BGD,2018,Utilities,corr_nonopenproc,ALL,1
BGD,2018,Utilities,corr_nonopenproc,HIGH,1
BGD,2018,Utilities,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2018,Utilities,corr_contractmod,ALL,1
BGD,2018,Utilities,corr_contractmod,HIGH,1
BGD,2018,Utilities,corr_contractmod,HIGH + MEDIUM,1
BGD,2018,Utilities,corr_tax_haven,ALL,0
BGD,2018,Utilities,corr_tax_haven,HIGH,0
BGD,2018,Utilities,corr_tax_haven,HIGH + MEDIUM,0
BGD,2018,Electrical eq.,corr_singleb,ALL,1
BGD,2018,Electrical eq.,corr_singleb,HIGH,1
BGD,2018,Electrical eq.,corr_singleb,HIGH + MEDIUM,1
BGD,2018,Electrical eq.,corr_nocft,ALL,1
BGD,2018,Electrical eq.,corr_nocft,HIGH,1
BGD,2018,Electrical eq.,corr_nocft,HIGH + MEDIUM,1
BGD,2018,Electrical eq.,corr_nonopenproc,ALL,1
BGD,2018,Electrical eq.,corr_nonopenproc,HIGH,1
BGD,2018,Electrical eq.,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2018,Electrical eq.,corr_contractmod,ALL,1
BGD,2018,Electrical eq.,corr_contractmod,HIGH,1
BGD,2018,Electrical eq.,corr_contractmod,HIGH + MEDIUM,1
BGD,2018,Electrical eq.,corr_tax_haven,ALL,0
BGD,2018,Electrical eq.,corr_tax_haven,HIGH,0
BGD,2018,Electrical eq.,corr_tax_haven,HIGH + MEDIUM,0
BGD,2019,Repair & maint.,corr_singleb,ALL,1
BGD,2019,Repair & maint.,corr_singleb,HIGH,1
BGD,2019,Repair & maint.,corr_singleb,HIGH + MEDIUM,1
BGD,2019,Repair & maint.,corr_nocft,ALL,1
BGD,2019,Repair & maint.,corr_nocft,HIGH,1
BGD,2019,Repair & maint.,corr_nocft,HIGH + MEDIUM,1
BGD,2019,Repair & maint.,corr_nonopenproc,ALL,1
BGD,2019,Repair & maint.,corr_nonopenproc,HIGH,1
BGD,2019,Repair & maint.,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2019,Repair & maint.,corr_contractmod,ALL,1
BGD,2019,Repair & maint.,corr_contractmod,HIGH,1
BGD,2019,Repair & maint.,corr_contractmod,HIGH + MEDIUM,1
BGD,2019,Repair & maint.,corr_tax_haven,ALL,0
BGD,2019,Repair & maint.,corr_tax_haven,HIGH,0
BGD,2019,Repair & maint.,corr_tax_haven,HIGH + MEDIUM,0
BGD,2019,Constr. materials,corr_singleb,ALL,1
BGD,2019,Constr. materials,corr_singleb,HIGH,1
BGD,2019,Constr. materials,corr_singleb,HIGH + MEDIUM,1
BGD,2019,Constr. materials,corr_nocft,ALL,1
BGD,2019,Constr. materials,corr_nocft,HIGH,1
BGD,2019,Constr. materials,corr_nocft,HIGH + MEDIUM,1
BGD,2019,Constr. materials,corr_nonopenproc,ALL,1
BGD,2019,Constr. materials,corr_nonopenproc,HIGH,1
BGD,2019,Constr. materials,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2019,Constr. materials,corr_contractmod,ALL,1
BGD,2019,Constr. materials,corr_contractmod,HIGH,1
BGD,2019,Constr. materials,corr_contractmod,HIGH + MEDIUM,1
BGD,2019,Constr. materials,corr_tax_haven,ALL,0
BGD,2019,Constr. materials,corr_tax_haven,HIGH,0
BGD,2019,Constr. materials,corr_tax_haven,HIGH + MEDIUM,0
BGD,2019,Constr. work,corr_singleb,ALL,1
BGD,2019,Constr. work,corr_singleb,HIGH,1
BGD,2019,Constr. work,corr_singleb,HIGH + MEDIUM,1
BGD,2019,Constr. work,corr_nocft,ALL,1
BGD,2019,Constr. work,corr_nocft,HIGH,1
BGD,2019,Constr. work,corr_nocft,HIGH + MEDIUM,1
BGD,2019,Constr. work,corr_nonopenproc,ALL,1
BGD,2019,Constr. work,corr_nonopenproc,HIGH,1
BGD,2019,Constr. work,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2019,Constr. work,corr_contractmod,ALL,1
BGD,2019,Constr. work,corr_contractmod,HIGH,1
BGD,2019,Constr. work,corr_contractmod,HIGH + MEDIUM,1
BGD,2019,Constr. work,corr_tax_haven,ALL,0
BGD,2019,Constr. work,corr_tax_haven,HIGH,0
BGD,2019,Constr. work,corr_tax_haven,HIGH + MEDIUM,0
BGD,2019,Electrical eq.,corr_singleb,ALL,1
BGD,2019,Electrical eq.,corr_singleb,HIGH,1
BGD,2019,Electrical eq.,corr_singleb,HIGH + MEDIUM,1
BGD,2019,Electrical eq.,corr_nocft,ALL,1
BGD,2019,Electrical eq.,corr_nocft,HIGH,1
BGD,2019,Electrical eq.,corr_nocft,HIGH + MEDIUM,1
BGD,2019,Electrical eq.,corr_nonopenproc,ALL,1
BGD,2019,Electrical eq.,corr_nonopenproc,HIGH,1
BGD,2019,Electrical eq.,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2019,Electrical eq.,corr_contractmod,ALL,1
BGD,2019,Electrical eq.,corr_contractmod,HIGH,1
BGD,2019,Electrical eq.,corr_contractmod,HIGH + MEDIUM,1
BGD,2019,Electrical eq.,corr_tax_haven,ALL,0
BGD,2019,Electrical eq.,corr_tax_haven,HIGH,0
BGD,2019,Electrical eq.,corr_tax_haven,HIGH + MEDIUM,0
BGD,2019,Water supply,corr_singleb,ALL,1
BGD,2019,Water supply,corr_singleb,HIGH,
BGD,2019,Water supply,corr_singleb,HIGH + MEDIUM,1
BGD,2019,Water supply,corr_nocft,ALL,1
BGD,2019,Water supply,corr_nocft,HIGH,
BGD,2019,Water supply,corr_nocft,HIGH + MEDIUM,1
BGD,2019,Water supply,corr_nonopenproc,ALL,1
BGD,2019,Water supply,corr_nonopenproc,HIGH,
BGD,2019,Water supply,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2019,Water supply,corr_contractmod,ALL,1
BGD,2019,Water supply,corr_contractmod,HIGH,
BGD,2019,Water supply,corr_contractmod,HIGH + MEDIUM,1
BGD,2019,Water supply,corr_tax_haven,ALL,0
BGD,2019,Water supply,corr_tax_haven,HIGH,
BGD,2019,Water supply,corr_tax_haven,HIGH + MEDIUM,0
BGD,2019,Furniture,corr_singleb,ALL,1
BGD,2019,Furniture,corr_singleb,HIGH,
BGD,2019,Furniture,corr_singleb,HIGH + MEDIUM,1
BGD,2019,Furniture,corr_nocft,ALL,1
BGD,2019,Furniture,corr_nocft,HIGH,
BGD,2019,Furniture,corr_nocft,HIGH + MEDIUM,1
BGD,2019,Furniture,corr_nonopenproc,ALL,1
BGD,2019,Furniture,corr_nonopenproc,HIGH,
BGD,2019,Furniture,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2019,Furniture,corr_contractmod,ALL,1
BGD,2019,Furniture,corr_contractmod,HIGH,
BGD,2019,Furniture,corr_contractmod,HIGH + MEDIUM,1
BGD,2019,Furniture,corr_tax_haven,ALL,0
BGD,2019,Furniture,corr_tax_haven,HIGH,
BGD,2019,Furniture,corr_tax_haven,HIGH + MEDIUM,0
BGD,2019,Medical equip.,corr_singleb,ALL,1
BGD,2019,Medical equip.,corr_singleb,HIGH,1
BGD,2019,Medical equip.,corr_singleb,HIGH + MEDIUM,1
BGD,2019,Medical equip.,corr_nocft,ALL,1
BGD,2019,Medical equip.,corr_nocft,HIGH,1
BGD,2019,Medical equip.,corr_nocft,HIGH + MEDIUM,1
BGD,2019,Medical equip.,corr_nonopenproc,ALL,1
BGD,2019,Medical equip.,corr_nonopenproc,HIGH,1
BGD,2019,Medical equip.,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2019,Medical equip.,corr_contractmod,ALL,1
BGD,2019,Medical equip.,corr_contractmod,HIGH,1
BGD,2019,Medical equip.,corr_contractmod,HIGH + MEDIUM,1
BGD,2019,Medical equip.,corr_tax_haven,ALL,0
BGD,2019,Medical equip.,corr_tax_haven,HIGH,0
BGD,2019,Medical equip.,corr_tax_haven,HIGH + MEDIUM,0
BGD,2019,Office supplies,corr_singleb,ALL,1
BGD,2019,Office supplies,corr_singleb,HIGH,1
BGD,2019,Office supplies,corr_singleb,HIGH + MEDIUM,1
BGD,2019,Office supplies,corr_nocft,ALL,1
BGD,2019,Office supplies,corr_nocft,HIGH,1
BGD,2019,Office supplies,corr_nocft,HIGH + MEDIUM,1
BGD,2019,Office supplies,corr_nonopenproc,ALL,1
BGD,2019,Office supplies,corr_nonopenproc,HIGH,1
BGD,2019,Office supplies,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2019,Office supplies,corr_contractmod,ALL,1
BGD,2019,Office supplies,corr_contractmod,HIGH,1
BGD,2019,Office supplies,corr_contractmod,HIGH + MEDIUM,1
BGD,2019,Office supplies,corr_tax_haven,ALL,0
BGD,2019,Office supplies,corr_tax_haven,HIGH,0
BGD,2019,Office supplies,corr_tax_haven,HIGH + MEDIUM,0
BGD,2019,Utilities,corr_singleb,ALL,1
BGD,2019,Utilities,corr_singleb,HIGH,
BGD,2019,Utilities,corr_singleb,HIGH + MEDIUM,1
BGD,2019,Utilities,corr_nocft,ALL,1
BGD,2019,Utilities,corr_nocft,HIGH,
BGD,2019,Utilities,corr_nocft,HIGH + MEDIUM,1
BGD,2019,Utilities,corr_nonopenproc,ALL,1
BGD,2019,Utilities,corr_nonopenproc,HIGH,
BGD,2019,Utilities,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2019,Utilities,corr_contractmod,ALL,1
BGD,2019,Utilities,corr_contractmod,HIGH,
BGD,2019,Utilities,corr_contractmod,HIGH + MEDIUM,1
BGD,2019,Utilities,corr_tax_haven,ALL,0
BGD,2019,Utilities,corr_tax_haven,HIGH,
BGD,2019,Utilities,corr_tax_haven,HIGH + MEDIUM,0
BGD,2019,Ind. machinery,corr_singleb,ALL,1
BGD,2019,Ind. machinery,corr_singleb,HIGH,1
BGD,2019,Ind. machinery,corr_singleb,HIGH + MEDIUM,1
BGD,2019,Ind. machinery,corr_nocft,ALL,1
BGD,2019,Ind. machinery,corr_nocft,HIGH,1
BGD,2019,Ind. machinery,corr_nocft,HIGH + MEDIUM,1
BGD,2019,Ind. machinery,corr_nonopenproc,ALL,1
BGD,2019,Ind. machinery,corr_nonopenproc,HIGH,1
BGD,2019,Ind. machinery,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2019,Ind. machinery,corr_contractmod,ALL,1
BGD,2019,Ind. machinery,corr_contractmod,HIGH,1
BGD,2019,Ind. machinery,corr_contractmod,HIGH + MEDIUM,1
BGD,2019,Ind. machinery,corr_tax_haven,ALL,0
BGD,2019,Ind. machinery,corr_tax_haven,HIGH,0
BGD,2019,Ind. machinery,corr_tax_haven,HIGH + MEDIUM,0
BGD,2020,Office supplies,corr_singleb,ALL,1
BGD,2020,Office supplies,corr_singleb,HIGH,1
BGD,2020,Office supplies,corr_singleb,HIGH + MEDIUM,1
BGD,2020,Office supplies,corr_nocft,ALL,1
BGD,2020,Office supplies,corr_nocft,HIGH,1
BGD,2020,Office supplies,corr_nocft,HIGH + MEDIUM,1
BGD,2020,Office supplies,corr_nonopenproc,ALL,1
BGD,2020,Office supplies,corr_nonopenproc,HIGH,1
BGD,2020,Office supplies,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2020,Office supplies,corr_contractmod,ALL,1
BGD,2020,Office supplies,corr_contractmod,HIGH,1
BGD,2020,Office supplies,corr_contractmod,HIGH + MEDIUM,1
BGD,2020,Office supplies,corr_tax_haven,ALL,0
BGD,2020,Office supplies,corr_tax_haven,HIGH,0
BGD,2020,Office supplies,corr_tax_haven,HIGH + MEDIUM,0
BGD,2020,Repair & maint.,corr_singleb,ALL,1
BGD,2020,Repair & maint.,corr_singleb,HIGH,1
BGD,2020,Repair & maint.,corr_singleb,HIGH + MEDIUM,1
BGD,2020,Repair & maint.,corr_nocft,ALL,1
BGD,2020,Repair & maint.,corr_nocft,HIGH,1
BGD,2020,Repair & maint.,corr_nocft,HIGH + MEDIUM,1
BGD,2020,Repair & maint.,corr_nonopenproc,ALL,1
BGD,2020,Repair & maint.,corr_nonopenproc,HIGH,1
BGD,2020,Repair & maint.,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2020,Repair & maint.,corr_contractmod,ALL,1
BGD,2020,Repair & maint.,corr_contractmod,HIGH,1
BGD,2020,Repair & maint.,corr_contractmod,HIGH + MEDIUM,1
BGD,2020,Repair & maint.,corr_tax_haven,ALL,0
BGD,2020,Repair & maint.,corr_tax_haven,HIGH,0
BGD,2020,Repair & maint.,corr_tax_haven,HIGH + MEDIUM,0
BGD,2020,Medical equip.,corr_singleb,ALL,1
BGD,2020,Medical equip.,corr_singleb,HIGH,
BGD,2020,Medical equip.,corr_singleb,HIGH + MEDIUM,1
BGD,2020,Medical equip.,corr_nocft,ALL,1
BGD,2020,Medical equip.,corr_nocft,HIGH,
BGD,2020,Medical equip.,corr_nocft,HIGH + MEDIUM,1
BGD,2020,Medical equip.,corr_nonopenproc,ALL,1
BGD,2020,Medical equip.,corr_nonopenproc,HIGH,
BGD,2020,Medical equip.,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2020,Medical equip.,corr_contractmod,ALL,1
BGD,2020,Medical equip.,corr_contractmod,HIGH,
BGD,2020,Medical equip.,corr_contractmod,HIGH + MEDIUM,1
BGD,2020,Medical equip.,corr_tax_haven,ALL,0
BGD,2020,Medical equip.,corr_tax_haven,HIGH,
BGD,2020,Medical equip.,corr_tax_haven,HIGH + MEDIUM,0
BGD,2020,Electrical eq.,corr_singleb,ALL,1
BGD,2020,Electrical eq.,corr_singleb,HIGH,1
BGD,2020,Electrical eq.,corr_singleb,HIGH + MEDIUM,1
BGD,2020,Electrical eq.,corr_nocft,ALL,1
BGD,2020,Electrical eq.,corr_nocft,HIGH,1
BGD,2020,Electrical eq.,corr_nocft,HIGH + MEDIUM,1
BGD,2020,Electrical eq.,corr_nonopenproc,ALL,1
BGD,2020,Electrical eq.,corr_nonopenproc,HIGH,1
BGD,2020,Electrical eq.,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2020,Electrical eq.,corr_contractmod,ALL,1
BGD,2020,Electrical eq.,corr_contractmod,HIGH,1
BGD,2020,Electrical eq.,corr_contractmod,HIGH + MEDIUM,1
BGD,2020,Electrical eq.,corr_tax_haven,ALL,0
BGD,2020,Electrical eq.,corr_tax_haven,HIGH,0
BGD,2020,Electrical eq.,corr_tax_haven,HIGH + MEDIUM,0
BGD,2020,Constr. materials,corr_singleb,ALL,1
BGD,2020,Constr. materials,corr_singleb,HIGH,1
BGD,2020,Constr. materials,corr_singleb,HIGH + MEDIUM,1
BGD,2020,Constr. materials,corr_nocft,ALL,1
BGD,2020,Constr. materials,corr_nocft,HIGH,1
BGD,2020,Constr. materials,corr_nocft,HIGH + MEDIUM,1
BGD,2020,Constr. materials,corr_nonopenproc,ALL,1
BGD,2020,Constr. materials,corr_nonopenproc,HIGH,1
BGD,2020,Constr. materials,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2020,Constr. materials,corr_contractmod,ALL,1
BGD,2020,Constr. materials,corr_contractmod,HIGH,1
BGD,2020,Constr. materials,corr_contractmod,HIGH + MEDIUM,1
BGD,2020,Constr. materials,corr_tax_haven,ALL,0
BGD,2020,Constr. materials,corr_tax_haven,HIGH,0
BGD,2020,Constr. materials,corr_tax_haven,HIGH + MEDIUM,0
BGD,2020,Ind. machinery,corr_singleb,ALL,1
BGD,2020,Ind. machinery,corr_singleb,HIGH,1
BGD,2020,Ind. machinery,corr_singleb,HIGH + MEDIUM,1
BGD,2020,Ind. machinery,corr_nocft,ALL,1
BGD,2020,Ind. machinery,corr_nocft,HIGH,1
BGD,2020,Ind. machinery,corr_nocft,HIGH + MEDIUM,1
BGD,2020,Ind. machinery,corr_nonopenproc,ALL,1
BGD,2020,Ind. machinery,corr_nonopenproc,HIGH,1
BGD,2020,Ind. machinery,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2020,Ind. machinery,corr_contractmod,ALL,1
BGD,2020,Ind. machinery,corr_contractmod,HIGH,1
BGD,2020,Ind. machinery,corr_contractmod,HIGH + MEDIUM,1
BGD,2020,Ind. machinery,corr_tax_haven,ALL,0
BGD,2020,Ind. machinery,corr_tax_haven,HIGH,0
BGD,2020,Ind. machinery,corr_tax_haven,HIGH + MEDIUM,0
BGD,2020,Constr. work,corr_singleb,ALL,1
BGD,2020,Constr. work,corr_singleb,HIGH,1
BGD,2020,Constr. work,corr_singleb,HIGH + MEDIUM,1
BGD,2020,Constr. work,corr_nocft,ALL,1
BGD,2020,Constr. work,corr_nocft,HIGH,1
BGD,2020,Constr. work,corr_nocft,HIGH + MEDIUM,1
BGD,2020,Constr. work,corr_nonopenproc,ALL,1
BGD,2020,Constr. work,corr_nonopenproc,HIGH,1
BGD,2020,Constr. work,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2020,Constr. work,corr_contractmod,ALL,1
BGD,2020,Constr. work,corr_contractmod,HIGH,1
BGD,2020,Constr. work,corr_contractmod,HIGH + MEDIUM,1
BGD,2020,Constr. work,corr_tax_haven,ALL,0
BGD,2020,Constr. work,corr_tax_haven,HIGH,0
BGD,2020,Constr. work,corr_tax_haven,HIGH + MEDIUM,0
BGD,2020,Furniture,corr_singleb,ALL,1
BGD,2020,Furniture,corr_singleb,HIGH,1
BGD,2020,Furniture,corr_singleb,HIGH + MEDIUM,1
BGD,2020,Furniture,corr_nocft,ALL,1
BGD,2020,Furniture,corr_nocft,HIGH,1
BGD,2020,Furniture,corr_nocft,HIGH + MEDIUM,1
BGD,2020,Furniture,corr_nonopenproc,ALL,1
BGD,2020,Furniture,corr_nonopenproc,HIGH,1
BGD,2020,Furniture,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2020,Furniture,corr_contractmod,ALL,1
BGD,2020,Furniture,corr_contractmod,HIGH,1
BGD,2020,Furniture,corr_contractmod,HIGH + MEDIUM,1
BGD,2020,Furniture,corr_tax_haven,ALL,0
BGD,2020,Furniture,corr_tax_haven,HIGH,0
BGD,2020,Furniture,corr_tax_haven,HIGH + MEDIUM,0
BGD,2020,Water supply,corr_singleb,ALL,1
BGD,2020,Water supply,corr_singleb,HIGH,1
BGD,2020,Water supply,corr_singleb,HIGH + MEDIUM,1
BGD,2020,Water supply,corr_nocft,ALL,1
BGD,2020,Water supply,corr_nocft,HIGH,1
BGD,2020,Water supply,corr_nocft,HIGH + MEDIUM,1
BGD,2020,Water supply,corr_nonopenproc,ALL,1
BGD,2020,Water supply,corr_nonopenproc,HIGH,1
BGD,2020,Water supply,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2020,Water supply,corr_contractmod,ALL,1
BGD,2020,Water supply,corr_contractmod,HIGH,1
BGD,2020,Water supply,corr_contractmod,HIGH + MEDIUM,1
BGD,2020,Water supply,corr_tax_haven,ALL,0
BGD,2020,Water supply,corr_tax_haven,HIGH,0
BGD,2020,Water supply,corr_tax_haven,HIGH + MEDIUM,0
BGD,2020,Utilities,corr_singleb,ALL,1
BGD,2020,Utilities,corr_singleb,HIGH,1
BGD,2020,Utilities,corr_singleb,HIGH + MEDIUM,1
BGD,2020,Utilities,corr_nocft,ALL,1
BGD,2020,Utilities,corr_nocft,HIGH,1
BGD,2020,Utilities,corr_nocft,HIGH + MEDIUM,1
BGD,2020,Utilities,corr_nonopenproc,ALL,1
BGD,2020,Utilities,corr_nonopenproc,HIGH,1
BGD,2020,Utilities,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2020,Utilities,corr_contractmod,ALL,1
BGD,2020,Utilities,corr_contractmod,HIGH,1
BGD,2020,Utilities,corr_contractmod,HIGH + MEDIUM,1
BGD,2020,Utilities,corr_tax_haven,ALL,0
BGD,2020,Utilities,corr_tax_haven,HIGH,0
BGD,2020,Utilities,corr_tax_haven,HIGH + MEDIUM,0
BGD,2021,Office supplies,corr_singleb,ALL,1
BGD,2021,Office supplies,corr_singleb,HIGH,1
BGD,2021,Office supplies,corr_singleb,HIGH + MEDIUM,1
BGD,2021,Office supplies,corr_nocft,ALL,1
BGD,2021,Office supplies,corr_nocft,HIGH,1
BGD,2021,Office supplies,corr_nocft,HIGH + MEDIUM,1
BGD,2021,Office supplies,corr_nonopenproc,ALL,1
BGD,2021,Office supplies,corr_nonopenproc,HIGH,1
BGD,2021,Office supplies,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2021,Office supplies,corr_contractmod,ALL,1
BGD,2021,Office supplies,corr_contractmod,HIGH,1
BGD,2021,Office supplies,corr_contractmod,HIGH + MEDIUM,1
BGD,2021,Office supplies,corr_tax_haven,ALL,0
BGD,2021,Office supplies,corr_tax_haven,HIGH,0
BGD,2021,Office supplies,corr_tax_haven,HIGH + MEDIUM,0
BGD,2021,Repair & maint.,corr_singleb,ALL,1
BGD,2021,Repair & maint.,corr_singleb,HIGH,1
BGD,2021,Repair & maint.,corr_singleb,HIGH + MEDIUM,1
BGD,2021,Repair & maint.,corr_nocft,ALL,1
BGD,2021,Repair & maint.,corr_nocft,HIGH,1
BGD,2021,Repair & maint.,corr_nocft,HIGH + MEDIUM,1
BGD,2021,Repair & maint.,corr_nonopenproc,ALL,1
BGD,2021,Repair & maint.,corr_nonopenproc,HIGH,1
BGD,2021,Repair & maint.,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2021,Repair & maint.,corr_contractmod,ALL,1
BGD,2021,Repair & maint.,corr_contractmod,HIGH,1
BGD,2021,Repair & maint.,corr_contractmod,HIGH + MEDIUM,1
BGD,2021,Repair & maint.,corr_tax_haven,ALL,0
BGD,2021,Repair & maint.,corr_tax_haven,HIGH,0
BGD,2021,Repair & maint.,corr_tax_haven,HIGH + MEDIUM,0
BGD,2021,Constr. work,corr_singleb,ALL,1
BGD,2021,Constr. work,corr_singleb,HIGH,1
BGD,2021,Constr. work,corr_singleb,HIGH + MEDIUM,1
BGD,2021,Constr. work,corr_nocft,ALL,1
BGD,2021,Constr. work,corr_nocft,HIGH,1
BGD,2021,Constr. work,corr_nocft,HIGH + MEDIUM,1
BGD,2021,Constr. work,corr_nonopenproc,ALL,1
BGD,2021,Constr. work,corr_nonopenproc,HIGH,1
BGD,2021,Constr. work,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2021,Constr. work,corr_contractmod,ALL,1
BGD,2021,Constr. work,corr_contractmod,HIGH,1
BGD,2021,Constr. work,corr_contractmod,HIGH + MEDIUM,1
BGD,2021,Constr. work,corr_tax_haven,ALL,0
BGD,2021,Constr. work,corr_tax_haven,HIGH,0
BGD,2021,Constr. work,corr_tax_haven,HIGH + MEDIUM,0
BGD,2021,Constr. materials,corr_singleb,ALL,1
BGD,2021,Constr. materials,corr_singleb,HIGH,
BGD,2021,Constr. materials,corr_singleb,HIGH + MEDIUM,1
BGD,2021,Constr. materials,corr_nocft,ALL,1
BGD,2021,Constr. materials,corr_nocft,HIGH,
BGD,2021,Constr. materials,corr_nocft,HIGH + MEDIUM,1
BGD,2021,Constr. materials,corr_nonopenproc,ALL,1
BGD,2021,Constr. materials,corr_nonopenproc,HIGH,
BGD,2021,Constr. materials,corr_nonopenproc,HIGH + MEDIUM,1
BGD,2021,Constr. materials,corr_contractmod,ALL,1
BGD,2021,Constr. materials,corr_contractmod,HIGH,
BGD,2021,Constr. materials,corr_contractmod,HIGH + MEDIUM,1
BGD,2021,Constr. materials,corr_tax_haven,ALL,0
BGD,2021,Constr. materials,corr_tax_haven,HIGH,
BGD,2021,Constr. materials,corr_tax_haven,HIGH + MEDIUM,0
BGD,2021,Utilities,corr_singleb,ALL,1
BGD,2021,Utilities,corr_singleb,HIGH,
BGD,2021,Utilities,corr_singleb,HIGH + MEDIUM,1
BGD,2021,Utilities,corr_nocft,ALL,1
BGD,2021,Utilities,corr_nocft,HIGH,
